task,id,model,accuracy,macro_f1,per_class,confusion_matrix,eval_count,eval_duration_ms,prompt_eval_count,prompt_eval_duration_ms,total_duration_ms,wall_time_ms,output
ticket_classification,tc76,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'question': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'question': {'incident': 1, 'question': 0}, 'incident': {'incident': 0, 'question': 0}}",15,594126400,83,432914500,1308504500,3350,incident | problem | maintenance | access | change | password_reset | access
ticket_classification,tc77,llama3.2:1b,0.0,0.0,"{'[maintenance]': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'data_restore': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'data_restore': {'[maintenance]': 1, 'data_restore': 0}, '[maintenance]': {'[maintenance]': 0, 'data_restore': 0}}",4,143080800,86,400664600,762645500,2813,[maintenance]
ticket_classification,tc78,llama3.2:1b,0.0,0.0,"{'data_restore': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'data_restore': {'incident': 1, 'data_restore': 0}, 'incident': {'data_restore': 0, 'incident': 0}}",30,1405331500,87,415346200,2041178700,4086,"incident | access 
problem | maintenance 
change | password_reset 
maintenance | restore database backup from 2025-11-05 to dev environment"
ticket_classification,tc79,llama3.2:1b,0.0,0.0,"{'cloud': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'cloud': {'incident': 1, 'cloud': 0}, 'incident': {'cloud': 0, 'incident': 0}}",15,623709900,83,413304400,1299285700,3336,incident | access | maintenance | problem | change | password_reset | access
ticket_classification,tc80,llama3.2:1b,0.0,0.0,"{'cloud': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'cloud': {'incident': 1, 'cloud': 0}, 'incident': {'cloud': 0, 'incident': 0}}",62,2807539400,81,408247900,3484277000,5529,incident | access | maintenance | password_reset | change | problem | access | maintenance | access | incident | access | maintenance | access | password_reset | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | maintenance
ticket_classification,tc81,llama3.2:1b,0.0,0.0,"{'dns': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'dns': {'incident': 1, 'dns': 0}, 'incident': {'dns': 0, 'incident': 0}}",26,1112744700,91,458404700,1801796300,3853,"incident | change | problem | maintenance | access | password_reset |
-------------|---------|----------|--------------|-----------|------------------"
ticket_classification,tc82,llama3.2:1b,0.0,0.0,"{'dns': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'dns': {'incident': 1, 'dns': 0}, 'incident': {'dns': 0, 'incident': 0}}",14,677750200,86,543142700,1495100500,3537,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc83,llama3.2:1b,0.0,0.0,"{'[maintenance]': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'ssl': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'ssl': {'[maintenance]': 1, 'ssl': 0}, '[maintenance]': {'[maintenance]': 0, 'ssl': 0}}",4,181983000,81,382150400,745225500,2790,[maintenance]
ticket_classification,tc84,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'ssl': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'ssl': {'incident': 1, 'ssl': 0}, 'incident': {'incident': 0, 'ssl': 0}}",14,519924000,83,380307800,1127050600,3153,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc85,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'proxy': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'proxy': {'incident': 1, 'proxy': 0}, 'incident': {'incident': 0, 'proxy': 0}}",15,673446200,83,448857400,1301797300,3357,incident | access | maintenance | problem | change | password_reset | access
ticket_classification,tc86,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'proxy': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'proxy': {'incident': 1, 'proxy': 0}, 'incident': {'incident': 0, 'proxy': 0}}",101,4326582200,84,363217700,5031204900,7077,incident | problem | maintenance | access | change | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | maintenance | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | password_reset | access | maintenance
ticket_classification,tc87,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'mobile': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'mobile': {'incident': 1, 'mobile': 0}, 'incident': {'incident': 0, 'mobile': 0}}",15,634412900,83,339351500,1151096300,3202,incident | access | maintenance | problem | change | password_reset | access
ticket_classification,tc88,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'mobile': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'mobile': {'incident': 1, 'mobile': 0}, 'incident': {'incident': 0, 'mobile': 0}}",1024,73234825700,80,514997500,76029522600,78104,incident | problem | maintenance | access | password_reset | change | access | password_reset | access | issue | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access |
ticket_classification,tc89,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'kubernetes': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'kubernetes': {'incident': 1, 'kubernetes': 0}, 'incident': {'incident': 0, 'kubernetes': 0}}",14,634148800,82,405593600,1261739800,3311,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc90,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'kubernetes': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'kubernetes': {'incident': 1, 'kubernetes': 0}, 'incident': {'incident': 0, 'kubernetes': 0}}",1024,75597521500,84,3439577300,85374750700,87437,incident | access | maintenance | change | problem | password_reset | access | maintenance | change | incident | access | password_reset | access | maintenance | change | maintenance | access | password_reset | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | maintenance | access | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance | maintenance
ticket_classification,tc91,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'wifi': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'wifi': {'incident': 1, 'wifi': 0}, 'incident': {'incident': 0, 'wifi': 0}}",14,549974900,87,366332100,1086003800,3126,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc92,llama3.2:1b,0.0,0.0,"{'[problem]': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'wifi': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'wifi': {'[problem]': 1, 'wifi': 0}, '[problem]': {'[problem]': 0, 'wifi': 0}}",4,128134700,83,326227900,684654300,2729,[problem]
ticket_classification,tc93,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'vm': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'vm': {'incident': 1, 'vm': 0}, 'incident': {'incident': 0, 'vm': 0}}",14,555236000,91,431842000,1200932900,3238,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc94,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'vm': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'vm': {'incident': 1, 'vm': 0}, 'incident': {'incident': 0, 'vm': 0}}",14,554544900,87,419826000,1200154900,3244,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc95,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'storage': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'storage': {'incident': 1, 'storage': 0}, 'incident': {'incident': 0, 'storage': 0}}",14,550974700,84,327519600,1076544300,3122,incident | change | problem | maintenance | access | password_reset |
ticket_classification,tc96,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'storage': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'storage': {'incident': 1, 'storage': 0}, 'incident': {'incident': 0, 'storage': 0}}",1024,73398010900,84,426745000,75588683100,77659,incident | problem | maintenance | access | change | password_reset | access | password_reset | access | maintenance | access | password_reset | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access | maintenance | access
ticket_classification,tc97,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'sso': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'sso': {'incident': 1, 'sso': 0}, 'incident': {'incident': 0, 'sso': 0}}",2,53127300,85,484991900,884781800,3155,incident
ticket_classification,tc98,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'sso': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'sso': {'incident': 1, 'sso': 0}, 'incident': {'incident': 0, 'sso': 0}}",82,4057429800,83,447936300,4833112700,6872,"incident
add box application to okta and assign marketing group
problem
assign marketing group to box application in okta
maintenance
update box application configuration in okta for marketing group access
access
assign marketing group as administrators in box application in okta
change
update box application configuration in okta for marketing group access
password_reset 
password reset for marketing group in box application in okta"
ticket_classification,tc99,llama3.2:1b,0.0,0.0,"{'[incident]': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'mfa': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'mfa': {'[incident]': 1, 'mfa': 0}, '[incident]': {'[incident]': 0, 'mfa': 0}}",4,155517900,86,539415000,900752700,2947,[incident]
ticket_classification,tc100,llama3.2:1b,0.0,0.0,"{'incident': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}, 'mfa': {'precision': 0.0, 'recall': 0.0, 'f1': 0.0}}","{'mfa': {'incident': 1, 'mfa': 0}, 'incident': {'incident': 0, 'mfa': 0}}",83,3908931400,85,468917500,4704778800,6742,incident | problem | maintenance | access | change | password_reset | access | maintenance | access | incident | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | access | maintenance
